timestep,Load_demand,Solar_avail,Hydro1_inflow,Hydro2_inflow,Hydro3_inflow
1031,0.50486,0.00000,0.92228,0.92228,0.59611
1032,0.47552,0.00000,0.92228,0.92228,0.59611
1033,0.43178,0.00000,0.89718,0.94469,0.61804
1034,0.39591,0.00000,0.89718,0.94469,0.61804
1035,0.36005,0.00000,0.89718,0.94469,0.61804
1036,0.32663,0.00000,0.89718,0.94469,0.61804
1037,0.29793,0.00000,0.89718,0.94469,0.61804
1038,0.27591,0.00000,0.89718,0.94469,0.61804
1039,0.26206,0.00000,0.89718,0.94469,0.61804
1040,0.25734,0.21618,0.89718,0.94469,0.61804
1041,0.26206,0.41763,0.89718,0.94469,0.61804
1042,0.27591,0.59061,0.89718,0.94469,0.61804
1043,0.29793,0.72335,0.89718,0.94469,0.61804
1044,0.32663,0.80679,0.89718,0.94469,0.61804
1045,0.36005,0.83525,0.89718,0.94469,0.61804
1046,0.39591,0.80679,0.89718,0.94469,0.61804
1047,0.43178,0.72335,0.89718,0.94469,0.61804
1048,0.46520,0.59061,0.89718,0.94469,0.61804
1049,0.49389,0.41763,0.89718,0.94469,0.61804
1050,0.51592,0.21618,0.89718,0.94469,0.61804
1051,0.52976,0.00000,0.89718,0.94469,0.61804
1052,0.53448,0.00000,0.89718,0.94469,0.61804
1053,0.52976,0.00000,0.89718,0.94469,0.61804
1054,0.51592,0.00000,0.89718,0.94469,0.61804
1055,0.49389,0.00000,0.89718,0.94469,0.61804
1056,0.46520,0.00000,0.89718,0.94469,0.61804
1057,0.42259,0.00000,0.86997,0.96388,0.64178
1058,0.38749,0.00000,0.86997,0.96388,0.64178
1059,0.35238,0.00000,0.86997,0.96388,0.64178
1060,0.31968,0.00000,0.86997,0.96388,0.64178
1061,0.29159,0.00000,0.86997,0.96388,0.64178
1062,0.27004,0.00000,0.86997,0.96388,0.64178
1063,0.25649,0.00000,0.86997,0.96388,0.64178
1064,0.25187,0.22076,0.86997,0.96388,0.64178
1065,0.25649,0.42647,0.86997,0.96388,0.64178
1066,0.27004,0.60312,0.86997,0.96388,0.64178
1067,0.29159,0.73867,0.86997,0.96388,0.64178
1068,0.31968,0.82388,0.86997,0.96388,0.64178
1069,0.35238,0.85295,0.86997,0.96388,0.64178
1070,0.38749,0.82388,0.86997,0.96388,0.64178
1071,0.42259,0.73867,0.86997,0.96388,0.64178
1072,0.45530,0.60312,0.86997,0.96388,0.64178
1073,0.48338,0.42647,0.86997,0.96388,0.64178
1074,0.50494,0.22076,0.86997,0.96388,0.64178
1075,0.51848,0.00000,0.86997,0.96388,0.64178
1076,0.52311,0.00000,0.86997,0.96388,0.64178
1077,0.51848,0.00000,0.86997,0.96388,0.64178
1078,0.50494,0.00000,0.86997,0.96388,0.64178
1079,0.48338,0.00000,0.86997,0.96388,0.64178
1080,0.45530,0.00000,0.86997,0.96388,0.64178
1081,0.41382,0.00000,0.84126,0.97936,0.66723
1082,0.37945,0.00000,0.84126,0.97936,0.66723
1083,0.34508,0.00000,0.84126,0.97936,0.66723
1084,0.31304,0.00000,0.84126,0.97936,0.66723
1085,0.28554,0.00000,0.84126,0.97936,0.66723
1086,0.26443,0.00000,0.84126,0.97936,0.66723
1087,0.25117,0.00000,0.84126,0.97936,0.66723
1088,0.24664,0.22513,0.84126,0.97936,0.66723
1089,0.25117,0.43491,0.84126,0.97936,0.66723
1090,0.26443,0.61506,0.84126,0.97936,0.66723
1091,0.28554,0.75329,0.84126,0.97936,0.66723
1092,0.31304,0.84019,0.84126,0.97936,0.66723
1093,0.34508,0.86983,0.84126,0.97936,0.66723
1094,0.37945,0.84019,0.84126,0.97936,0.66723
1095,0.41382,0.75329,0.84126,0.97936,0.66723
1096,0.44585,0.61506,0.84126,0.97936,0.66723
1097,0.47336,0.43491,0.84126,0.97936,0.66723
1098,0.49446,0.22513,0.84126,0.97936,0.66723
1099,0.50773,0.00000,0.84126,0.97936,0.66723
1100,0.51226,0.00000,0.84126,0.97936,0.66723
1101,0.50773,0.00000,0.84126,0.97936,0.66723
1102,0.49446,0.00000,0.84126,0.97936,0.66723
1103,0.47336,0.00000,0.84126,0.97936,0.66723
1104,0.44585,0.00000,0.84126,0.97936,0.66723
1105,0.40550,0.00000,0.81163,0.99072,0.69422
1106,0.37182,0.00000,0.81163,0.99072,0.69422
1107,0.33814,0.00000,0.81163,0.99072,0.69422
1108,0.30675,0.00000,0.81163,0.99072,0.69422
1109,0.27980,0.00000,0.81163,0.99072,0.69422
1110,0.25912,0.00000,0.81163,0.99072,0.69422
1111,0.24612,0.00000,0.81163,0.99072,0.69422
1112,0.24168,0.22927,0.81163,0.99072,0.69422
1113,0.24612,0.44292,0.81163,0.99072,0.69422
1114,0.25912,0.62638,0.81163,0.99072,0.69422
1115,0.27980,0.76716,0.81163,0.99072,0.69422
1116,0.30675,0.85566,0.81163,0.99072,0.69422
1117,0.33814,0.88584,0.81163,0.99072,0.69422
1118,0.37182,0.85566,0.81163,0.99072,0.69422
1119,0.40550,0.76716,0.81163,0.99072,0.69422
1120,0.43689,0.62638,0.81163,0.99072,0.69422
1121,0.46384,0.44292,0.81163,0.99072,0.69422
1122,0.48452,0.22927,0.81163,0.99072,0.69422
1123,0.49752,0.00000,0.81163,0.99072,0.69422
1124,0.50196,0.00000,0.81163,0.99072,0.69422
1125,0.49752,0.00000,0.81163,0.99072,0.69422
1126,0.48452,0.00000,0.81163,0.99072,0.69422
1127,0.46384,0.00000,0.81163,0.99072,0.69422
1128,0.43689,0.00000,0.81163,0.99072,0.69422
1129,0.39766,0.00000,0.78163,0.99766,0.72251
1130,0.36463,0.00000,0.78163,0.99766,0.72251
1131,0.33160,0.00000,0.78163,0.99766,0.72251
1132,0.30082,0.00000,0.78163,0.99766,0.72251
1133,0.27439,0.00000,0.78163,0.99766,0.72251
1134,0.25410,0.00000,0.78163,0.99766,0.72251
1135,0.24135,0.00000,0.78163,0.99766,0.72251
1136,0.23701,0.23318,0.78163,0.99766,0.72251
1137,0.24135,0.45048,0.78163,0.99766,0.72251
1138,0.25410,0.63707,0.78163,0.99766,0.72251
1139,0.27439,0.78025,0.78163,0.99766,0.72251
1140,0.30082,0.87025,0.78163,0.99766,0.72251
1141,0.33160,0.90095,0.78163,0.99766,0.72251
1142,0.36463,0.87025,0.78163,0.99766,0.72251
1143,0.39766,0.78025,0.78163,0.99766,0.72251
1144,0.42843,0.63707,0.78163,0.99766,0.72251
1145,0.45487,0.45048,0.78163,0.99766,0.72251
1146,0.47515,0.23318,0.78163,0.99766,0.72251
1147,0.48790,0.00000,0.78163,0.99766,0.72251
1148,0.49224,0.00000,0.78163,0.99766,0.72251
1149,0.48790,0.00000,0.78163,0.99766,0.72251
1150,0.47515,0.00000,0.78163,0.99766,0.72251
1151,0.45487,0.00000,0.78163,0.99766,0.72251
1152,0.42843,0.00000,0.78163,0.99766,0.72251
1153,0.39030,0.00000,0.75177,1.00000,0.75177
1154,0.35788,0.00000,0.75177,1.00000,0.75177
1155,0.32546,0.00000,0.75177,1.00000,0.75177
1156,0.29525,0.00000,0.75177,1.00000,0.75177
1157,0.26931,0.00000,0.75177,1.00000,0.75177
1158,0.24940,0.00000,0.75177,1.00000,0.75177
1159,0.23689,0.00000,0.75177,1.00000,0.75177
1160,0.23262,0.23685,0.75177,1.00000,0.75177
1161,0.23689,0.45756,0.75177,1.00000,0.75177
1162,0.24940,0.64709,0.75177,1.00000,0.75177
1163,0.26931,0.79252,0.75177,1.00000,0.75177
1164,0.29525,0.88394,0.75177,1.00000,0.75177
1165,0.32546,0.91512,0.75177,1.00000,0.75177
1166,0.35788,0.88394,0.75177,1.00000,0.75177
1167,0.39030,0.79252,0.75177,1.00000,0.75177
1168,0.42051,0.64709,0.75177,1.00000,0.75177
1169,0.44645,0.45756,0.75177,1.00000,0.75177
1170,0.46636,0.23685,0.75177,1.00000,0.75177
1171,0.47887,0.00000,0.75177,1.00000,0.75177
1172,0.48314,0.00000,0.75177,1.00000,0.75177
1173,0.47887,0.00000,0.75177,1.00000,0.75177
1174,0.46636,0.00000,0.75177,1.00000,0.75177
1175,0.44645,0.00000,0.75177,1.00000,0.75177
1176,0.42051,0.00000,0.75177,1.00000,0.75177
1177,0.38345,0.00000,0.72251,0.99766,0.78163
1178,0.35160,0.00000,0.72251,0.99766,0.78163
1179,0.31975,0.00000,0.72251,0.99766,0.78163
1180,0.29007,0.00000,0.72251,0.99766,0.78163
1181,0.26459,0.00000,0.72251,0.99766,0.78163
1182,0.24503,0.00000,0.72251,0.99766,0.78163
1183,0.23274,0.00000,0.72251,0.99766,0.78163
1184,0.22854,0.24026,0.72251,0.99766,0.78163
1185,0.23274,0.46415,0.72251,0.99766,0.78163
1186,0.24503,0.65641,0.72251,0.99766,0.78163
1187,0.26459,0.80393,0.72251,0.99766,0.78163
1188,0.29007,0.89667,0.72251,0.99766,0.78163
1189,0.31975,0.92830,0.72251,0.99766,0.78163
1190,0.35160,0.89667,0.72251,0.99766,0.78163
1191,0.38345,0.80393,0.72251,0.99766,0.78163
1192,0.41313,0.65641,0.72251,0.99766,0.78163
1193,0.43862,0.46415,0.72251,0.99766,0.78163
1194,0.45818,0.24026,0.72251,0.99766,0.78163
1195,0.47047,0.00000,0.72251,0.99766,0.78163
1196,0.47467,0.00000,0.72251,0.99766,0.78163
1197,0.47047,0.00000,0.72251,0.99766,0.78163
1198,0.45818,0.00000,0.72251,0.99766,0.78163
1199,0.43862,0.00000,0.72251,0.99766,0.78163
1200,0.41313,0.00000,0.72251,0.99766,0.78163
1201,0.37714,0.00000,0.69422,0.99072,0.81163
1202,0.34581,0.00000,0.69422,0.99072,0.81163
1203,0.31449,0.00000,0.69422,0.99072,0.81163
1204,0.28530,0.00000,0.69422,0.99072,0.81163
1205,0.26023,0.00000,0.69422,0.99072,0.81163
1206,0.24100,0.00000,0.69422,0.99072,0.81163
1207,0.22890,0.00000,0.69422,0.99072,0.81163
1208,0.22478,0.24341,0.69422,0.99072,0.81163
1209,0.22890,0.47023,0.69422,0.99072,0.81163
1210,0.24100,0.66500,0.69422,0.99072,0.81163
1211,0.26023,0.81446,0.69422,0.99072,0.81163
1212,0.28530,0.90841,0.69422,0.99072,0.81163
1213,0.31449,0.94046,0.69422,0.99072,0.81163
1214,0.34581,0.90841,0.69422,0.99072,0.81163
1215,0.37714,0.81446,0.69422,0.99072,0.81163
1216,0.40633,0.66500,0.69422,0.99072,0.81163
1217,0.43140,0.47023,0.69422,0.99072,0.81163
1218,0.45063,0.24341,0.69422,0.99072,0.81163
1219,0.46273,0.00000,0.69422,0.99072,0.81163
1220,0.46685,0.00000,0.69422,0.99072,0.81163
1221,0.46273,0.00000,0.69422,0.99072,0.81163
1222,0.45063,0.00000,0.69422,0.99072,0.81163
1223,0.43140,0.00000,0.69422,0.99072,0.81163
1224,0.40633,0.00000,0.69422,0.99072,0.81163
1225,0.37137,0.00000,0.66723,0.97936,0.84126
1226,0.34053,0.00000,0.66723,0.97936,0.84126
1227,0.30968,0.00000,0.66723,0.97936,0.84126
1228,0.28094,0.00000,0.66723,0.97936,0.84126
1229,0.25625,0.00000,0.66723,0.97936,0.84126
1230,0.23731,0.00000,0.66723,0.97936,0.84126
1231,0.22540,0.00000,0.66723,0.97936,0.84126
1232,0.22134,0.24628,0.66723,0.97936,0.84126
1233,0.22540,0.47578,0.66723,0.97936,0.84126
1234,0.23731,0.67285,0.66723,0.97936,0.84126
1235,0.25625,0.82407,0.66723,0.97936,0.84126
1236,0.28094,0.91913,0.66723,0.97936,0.84126
1237,0.30968,0.95156,0.66723,0.97936,0.84126
1238,0.34053,0.91913,0.66723,0.97936,0.84126
1239,0.37137,0.82407,0.66723,0.97936,0.84126
1240,0.40012,0.67285,0.66723,0.97936,0.84126
1241,0.42480,0.47578,0.66723,0.97936,0.84126
1242,0.44374,0.24628,0.66723,0.97936,0.84126
1243,0.45565,0.00000,0.66723,0.97936,0.84126
1244,0.45971,0.00000,0.66723,0.97936,0.84126
1245,0.45565,0.00000,0.66723,0.97936,0.84126
1246,0.44374,0.00000,0.66723,0.97936,0.84126
1247,0.42480,0.00000,0.66723,0.97936,0.84126
1248,0.40012,0.00000,0.66723,0.97936,0.84126
1249,0.36617,0.00000,0.64178,0.96388,0.86997
1250,0.33576,0.00000,0.64178,0.96388,0.86997
1251,0.30534,0.00000,0.64178,0.96388,0.86997
1252,0.27700,0.00000,0.64178,0.96388,0.86997
1253,0.25266,0.00000,0.64178,0.96388,0.86997
1254,0.23399,0.00000,0.64178,0.96388,0.86997
1255,0.22225,0.00000,0.64178,0.96388,0.86997
1256,0.21824,0.24887,0.64178,0.96388,0.86997
1257,0.22225,0.48079,0.64178,0.96388,0.86997
1258,0.23399,0.67994,0.64178,0.96388,0.86997
1259,0.25266,0.83275,0.64178,0.96388,0.86997
1260,0.27700,0.92881,0.64178,0.96388,0.86997
1261,0.30534,0.96158,0.64178,0.96388,0.86997
1262,0.33576,0.92881,0.64178,0.96388,0.86997
1263,0.36617,0.83275,0.64178,0.96388,0.86997
1264,0.39452,0.67994,0.64178,0.96388,0.86997
1265,0.41885,0.48079,0.64178,0.96388,0.86997
1266,0.43753,0.24887,0.64178,0.96388,0.86997
1267,0.44927,0.00000,0.64178,0.96388,0.86997
1268,0.45327,0.00000,0.64178,0.96388,0.86997
1269,0.44927,0.00000,0.64178,0.96388,0.86997
1270,0.43753,0.00000,0.64178,0.96388,0.86997
1271,0.41885,0.00000,0.64178,0.96388,0.86997
1272,0.39452,0.00000,0.64178,0.96388,0.86997
1273,0.36155,0.00000,0.61804,0.94469,0.89718
1274,0.33152,0.00000,0.61804,0.94469,0.89718
1275,0.30149,0.00000,0.61804,0.94469,0.89718
1276,0.27350,0.00000,0.61804,0.94469,0.89718
1277,0.24947,0.00000,0.61804,0.94469,0.89718
1278,0.23103,0.00000,0.61804,0.94469,0.89718
1279,0.21944,0.00000,0.61804,0.94469,0.89718
1280,0.21549,0.25118,0.61804,0.94469,0.89718
1281,0.21944,0.48524,0.61804,0.94469,0.89718
1282,0.23103,0.68623,0.61804,0.94469,0.89718
1283,0.24947,0.84046,0.61804,0.94469,0.89718
1284,0.27350,0.93741,0.61804,0.94469,0.89718
1285,0.30149,0.97048,0.61804,0.94469,0.89718
1286,0.33152,0.93741,0.61804,0.94469,0.89718
1287,0.36155,0.84046,0.61804,0.94469,0.89718
1288,0.38953,0.68623,0.61804,0.94469,0.89718
1289,0.41356,0.48524,0.61804,0.94469,0.89718
1290,0.43200,0.25118,0.61804,0.94469,0.89718
1291,0.44359,0.00000,0.61804,0.94469,0.89718
1292,0.44755,0.00000,0.61804,0.94469,0.89718
1293,0.44359,0.00000,0.61804,0.94469,0.89718
1294,0.43200,0.00000,0.61804,0.94469,0.89718
1295,0.41356,0.00000,0.61804,0.94469,0.89718
1296,0.38953,0.00000,0.61804,0.94469,0.89718
1297,0.35751,0.00000,0.59611,0.92228,0.92228
1298,0.32782,0.00000,0.59611,0.92228,0.92228
1299,0.29812,0.00000,0.59611,0.92228,0.92228
1300,0.27045,0.00000,0.59611,0.92228,0.92228
1301,0.24669,0.00000,0.59611,0.92228,0.92228
1302,0.22845,0.00000,0.59611,0.92228,0.92228
1303,0.21699,0.00000,0.59611,0.92228,0.92228
1304,0.21308,0.25319,0.59611,0.92228,0.92228
1305,0.21699,0.48912,0.59611,0.92228,0.92228
1306,0.22845,0.69173,0.59611,0.92228,0.92228
1307,0.24669,0.84719,0.59611,0.92228,0.92228
1308,0.27045,0.94491,0.59611,0.92228,0.92228
1309,0.29812,0.97825,0.59611,0.92228,0.92228
1310,0.32782,0.94491,0.59611,0.92228,0.92228
1311,0.35751,0.84719,0.59611,0.92228,0.92228
1312,0.38519,0.69173,0.59611,0.92228,0.92228
1313,0.40895,0.48912,0.59611,0.92228,0.92228
1314,0.42718,0.25319,0.59611,0.92228,0.92228
1315,0.43865,0.00000,0.59611,0.92228,0.92228
1316,0.44256,0.00000,0.59611,0.92228,0.92228
1317,0.43865,0.00000,0.59611,0.92228,0.92228
1318,0.42718,0.00000,0.59611,0.92228,0.92228
1319,0.40895,0.00000,0.59611,0.92228,0.92228
1320,0.38519,0.00000,0.59611,0.92228,0.92228
1321,0.35408,0.00000,0.57604,0.89718,0.94469
1322,0.32467,0.00000,0.57604,0.89718,0.94469
1323,0.29526,0.00000,0.57604,0.89718,0.94469
1324,0.26785,0.00000,0.57604,0.89718,0.94469
1325,0.24432,0.00000,0.57604,0.89718,0.94469
1326,0.22626,0.00000,0.57604,0.89718,0.94469
1327,0.21491,0.00000,0.57604,0.89718,0.94469
1328,0.21104,0.25490,0.57604,0.89718,0.94469
1329,0.21491,0.49243,0.57604,0.89718,0.94469
1330,0.22626,0.69640,0.57604,0.89718,0.94469
1331,0.24432,0.85291,0.57604,0.89718,0.94469
1332,0.26785,0.95130,0.57604,0.89718,0.94469
1333,0.29526,0.98486,0.57604,0.89718,0.94469
1334,0.32467,0.95130,0.57604,0.89718,0.94469
1335,0.35408,0.85291,0.57604,0.89718,0.94469
1336,0.38149,0.69640,0.57604,0.89718,0.94469
1337,0.40502,0.49243,0.57604,0.89718,0.94469
1338,0.42308,0.25490,0.57604,0.89718,0.94469
1339,0.43443,0.00000,0.57604,0.89718,0.94469
1340,0.43831,0.00000,0.57604,0.89718,0.94469
1341,0.43443,0.00000,0.57604,0.89718,0.94469
1342,0.42308,0.00000,0.57604,0.89718,0.94469
1343,0.40502,0.00000,0.57604,0.89718,0.94469
1344,0.38149,0.00000,0.57604,0.89718,0.94469
1345,0.35126,0.00000,0.55784,0.86997,0.96388
1346,0.32209,0.00000,0.55784,0.86997,0.96388
1347,0.29291,0.00000,0.55784,0.86997,0.96388
1348,0.26572,0.00000,0.55784,0.86997,0.96388
1349,0.24237,0.00000,0.55784,0.86997,0.96388
1350,0.22446,0.00000,0.55784,0.86997,0.96388
1351,0.21320,0.00000,0.55784,0.86997,0.96388
1352,0.20936,0.25631,0.55784,0.86997,0.96388
1353,0.21320,0.49514,0.55784,0.86997,0.96388
1354,0.22446,0.70024,0.55784,0.86997,0.96388
1355,0.24237,0.85761,0.55784,0.86997,0.96388
1356,0.26572,0.95654,0.55784,0.86997,0.96388
1357,0.29291,0.99029,0.55784,0.86997,0.96388
1358,0.32209,0.95654,0.55784,0.86997,0.96388
1359,0.35126,0.85761,0.55784,0.86997,0.96388
1360,0.37845,0.70024,0.55784,0.86997,0.96388
1361,0.40180,0.49514,0.55784,0.86997,0.96388
1362,0.41971,0.25631,0.55784,0.86997,0.96388
1363,0.43097,0.00000,0.55784,0.86997,0.96388
1364,0.43481,0.00000,0.55784,0.86997,0.96388
1365,0.43097,0.00000,0.55784,0.86997,0.96388
1366,0.41971,0.00000,0.55784,0.86997,0.96388
1367,0.40180,0.00000,0.55784,0.86997,0.96388
1368,0.37845,0.00000,0.55784,0.86997,0.96388
1369,0.34906,0.00000,0.54147,0.84126,0.97936
1370,0.32007,0.00000,0.54147,0.84126,0.97936
1371,0.29107,0.00000,0.54147,0.84126,0.97936
1372,0.26405,0.00000,0.54147,0.84126,0.97936
1373,0.24085,0.00000,0.54147,0.84126,0.97936
1374,0.22305,0.00000,0.54147,0.84126,0.97936
1375,0.21186,0.00000,0.54147,0.84126,0.97936
1376,0.20804,0.25740,0.54147,0.84126,0.97936
1377,0.21186,0.49726,0.54147,0.84126,0.97936
1378,0.22305,0.70324,0.54147,0.84126,0.97936
1379,0.24085,0.86129,0.54147,0.84126,0.97936
1380,0.26405,0.96064,0.54147,0.84126,0.97936
1381,0.29107,0.99453,0.54147,0.84126,0.97936
1382,0.32007,0.96064,0.54147,0.84126,0.97936
1383,0.34906,0.86129,0.54147,0.84126,0.97936
1384,0.37608,0.70324,0.54147,0.84126,0.97936
1385,0.39928,0.49726,0.54147,0.84126,0.97936
1386,0.41708,0.25740,0.54147,0.84126,0.97936
1387,0.42827,0.00000,0.54147,0.84126,0.97936
1388,0.43209,0.00000,0.54147,0.84126,0.97936
1389,0.42827,0.00000,0.54147,0.84126,0.97936
1390,0.41708,0.00000,0.54147,0.84126,0.97936
1391,0.39928,0.00000,0.54147,0.84126,0.97936
1392,0.37608,0.00000,0.54147,0.84126,0.97936
1393,0.34748,0.00000,0.52685,0.81163,0.99072
1394,0.31862,0.00000,0.52685,0.81163,0.99072
1395,0.28976,0.00000,0.52685,0.81163,0.99072
1396,0.26286,0.00000,0.52685,0.81163,0.99072
1397,0.23977,0.00000,0.52685,0.81163,0.99072
1398,0.22204,0.00000,0.52685,0.81163,0.99072
1399,0.21090,0.00000,0.52685,0.81163,0.99072
1400,0.20710,0.25819,0.52685,0.81163,0.99072
1401,0.21090,0.49878,0.52685,0.81163,0.99072
1402,0.22204,0.70539,0.52685,0.81163,0.99072
1403,0.23977,0.86392,0.52685,0.81163,0.99072
1404,0.26286,0.96357,0.52685,0.81163,0.99072
1405,0.28976,0.99757,0.52685,0.81163,0.99072
1406,0.31862,0.96357,0.52685,0.81163,0.99072
1407,0.34748,0.86392,0.52685,0.81163,0.99072
1408,0.37438,0.70539,0.52685,0.81163,0.99072
1409,0.39747,0.49878,0.52685,0.81163,0.99072
1410,0.41520,0.25819,0.52685,0.81163,0.99072
1411,0.42634,0.00000,0.52685,0.81163,0.99072
1412,0.43014,0.00000,0.52685,0.81163,0.99072
1413,0.42634,0.00000,0.52685,0.81163,0.99072
1414,0.41520,0.00000,0.52685,0.81163,0.99072
1415,0.39747,0.00000,0.52685,0.81163,0.99072
1416,0.37438,0.00000,0.52685,0.81163,0.99072
1417,0.34653,0.00000,0.51388,0.78163,0.99766
1418,0.31775,0.00000,0.51388,0.78163,0.99766
1419,0.28897,0.00000,0.51388,0.78163,0.99766
1420,0.26214,0.00000,0.51388,0.78163,0.99766
1421,0.23911,0.00000,0.51388,0.78163,0.99766
1422,0.22144,0.00000,0.51388,0.78163,0.99766
1423,0.21033,0.00000,0.51388,0.78163,0.99766
1424,0.20654,0.25866,0.51388,0.78163,0.99766
1425,0.21033,0.49970,0.51388,0.78163,0.99766
1426,0.22144,0.70668,0.51388,0.78163,0.99766
1427,0.23911,0.86550,0.51388,0.78163,0.99766
1428,0.26214,0.96534,0.51388,0.78163,0.99766
1429,0.28897,0.99939,0.51388,0.78163,0.99766
1430,0.31775,0.96534,0.51388,0.78163,0.99766
1431,0.34653,0.86550,0.51388,0.78163,0.99766
1432,0.37336,0.70668,0.51388,0.78163,0.99766
1433,0.39639,0.49970,0.51388,0.78163,0.99766
1434,0.41406,0.25866,0.51388,0.78163,0.99766
1435,0.42517,0.00000,0.51388,0.78163,0.99766
1436,0.42896,0.00000,0.51388,0.78163,0.99766
1437,0.42517,0.00000,0.51388,0.78163,0.99766
1438,0.41406,0.00000,0.51388,0.78163,0.99766
1439,0.39639,0.00000,0.51388,0.78163,0.99766
1440,0.37336,0.00000,0.51388,0.78163,0.99766
1441,0.34622,0.00000,0.50246,0.75177,1.00000
1442,0.31746,0.00000,0.50246,0.75177,1.00000
1443,0.28870,0.00000,0.50246,0.75177,1.00000
1444,0.26190,0.00000,0.50246,0.75177,1.00000
1445,0.23889,0.00000,0.50246,0.75177,1.00000
1446,0.22124,0.00000,0.50246,0.75177,1.00000
1447,0.21014,0.00000,0.50246,0.75177,1.00000
1448,0.20635,0.25882,0.50246,0.75177,1.00000
1449,0.21014,0.50000,0.50246,0.75177,1.00000
1450,0.22124,0.70711,0.50246,0.75177,1.00000
1451,0.23889,0.86603,0.50246,0.75177,1.00000
1452,0.26190,0.96593,0.50246,0.75177,1.00000
1453,0.28870,1.00000,0.50246,0.75177,1.00000
1454,0.31746,0.96593,0.50246,0.75177,1.00000
1455,0.34622,0.86603,0.50246,0.75177,1.00000
1456,0.37302,0.70711,0.50246,0.75177,1.00000
1457,0.39603,0.50000,0.50246,0.75177,1.00000
1458,0.41369,0.25882,0.50246,0.75177,1.00000
1459,0.42479,0.00000,0.50246,0.75177,1.00000
1460,0.42857,0.00000,0.50246,0.75177,1.00000
1461,0.42479,0.00000,0.50246,0.75177,1.00000
1462,0.41369,0.00000,0.50246,0.75177,1.00000
1463,0.39603,0.00000,0.50246,0.75177,1.00000
1464,0.37302,0.00000,0.50246,0.75177,1.00000
1465,0.34653,0.00000,0.49244,0.72251,0.99766
1466,0.31775,0.00000,0.49244,0.72251,0.99766
1467,0.28897,0.00000,0.49244,0.72251,0.99766
1468,0.26214,0.00000,0.49244,0.72251,0.99766
1469,0.23911,0.00000,0.49244,0.72251,0.99766
1470,0.22144,0.00000,0.49244,0.72251,0.99766
1471,0.21033,0.00000,0.49244,0.72251,0.99766
1472,0.20654,0.25866,0.49244,0.72251,0.99766
1473,0.21033,0.49970,0.49244,0.72251,0.99766
1474,0.22144,0.70668,0.49244,0.72251,0.99766
1475,0.23911,0.86550,0.49244,0.72251,0.99766
1476,0.26214,0.96534,0.49244,0.72251,0.99766
1477,0.28897,0.99939,0.49244,0.72251,0.99766
1478,0.31775,0.96534,0.49244,0.72251,0.99766
1479,0.34653,0.86550,0.49244,0.72251,0.99766
1480,0.37336,0.70668,0.49244,0.72251,0.99766
1481,0.39639,0.49970,0.49244,0.72251,0.99766
1482,0.41406,0.25866,0.49244,0.72251,0.99766
1483,0.42517,0.00000,0.49244,0.72251,0.99766
1484,0.42896,0.00000,0.49244,0.72251,0.99766
1485,0.42517,0.00000,0.49244,0.72251,0.99766
1486,0.41406,0.00000,0.49244,0.72251,0.99766
1487,0.39639,0.00000,0.49244,0.72251,0.99766
1488,0.37336,0.00000,0.49244,0.72251,0.99766
1489,0.34748,0.00000,0.48372,0.69422,0.99072
1490,0.31862,0.00000,0.48372,0.69422,0.99072
1491,0.28976,0.00000,0.48372,0.69422,0.99072
1492,0.26286,0.00000,0.48372,0.69422,0.99072
1493,0.23977,0.00000,0.48372,0.69422,0.99072
1494,0.22204,0.00000,0.48372,0.69422,0.99072
1495,0.21090,0.00000,0.48372,0.69422,0.99072
1496,0.20710,0.25819,0.48372,0.69422,0.99072
1497,0.21090,0.49878,0.48372,0.69422,0.99072
1498,0.22204,0.70539,0.48372,0.69422,0.99072
1499,0.23977,0.86392,0.48372,0.69422,0.99072
1500,0.26286,0.96357,0.48372,0.69422,0.99072
1501,0.28976,0.99757,0.48372,0.69422,0.99072
1502,0.31862,0.96357,0.48372,0.69422,0.99072
1503,0.34748,0.86392,0.48372,0.69422,0.99072
1504,0.37438,0.70539,0.48372,0.69422,0.99072
1505,0.39747,0.49878,0.48372,0.69422,0.99072
1506,0.41520,0.25819,0.48372,0.69422,0.99072
1507,0.42634,0.00000,0.48372,0.69422,0.99072
1508,0.43014,0.00000,0.48372,0.69422,0.99072
1509,0.42634,0.00000,0.48372,0.69422,0.99072
1510,0.41520,0.00000,0.48372,0.69422,0.99072
1511,0.39747,0.00000,0.48372,0.69422,0.99072
1512,0.37438,0.00000,0.48372,0.69422,0.99072
1513,0.34906,0.00000,0.47615,0.66723,0.97936
1514,0.32007,0.00000,0.47615,0.66723,0.97936
1515,0.29107,0.00000,0.47615,0.66723,0.97936
1516,0.26405,0.00000,0.47615,0.66723,0.97936
1517,0.24085,0.00000,0.47615,0.66723,0.97936
1518,0.22305,0.00000,0.47615,0.66723,0.97936
1519,0.21186,0.00000,0.47615,0.66723,0.97936
1520,0.20804,0.25740,0.47615,0.66723,0.97936
1521,0.21186,0.49726,0.47615,0.66723,0.97936
1522,0.22305,0.70324,0.47615,0.66723,0.97936
1523,0.24085,0.86129,0.47615,0.66723,0.97936
1524,0.26405,0.96064,0.47615,0.66723,0.97936
1525,0.29107,0.99453,0.47615,0.66723,0.97936
1526,0.32007,0.96064,0.47615,0.66723,0.97936
1527,0.34906,0.86129,0.47615,0.66723,0.97936
1528,0.37608,0.70324,0.47615,0.66723,0.97936
